label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
1,0.0,0.0,0.0,-0.08987601052945023,-0.09487983873557782,-0.11532176229487774,-0.12643884842167283,-0.27828322698546315,-0.17558725017407534,-0.09501088193859883,-0.4146244611071307,-0.22739100980555252,-0.015261477778760217,-0.4540027453650158,-0.2747676874460136,-0.08257010414861767,-0.5609082265394008,-0.07218567541541489,-0.08036754743823424,-0.778650881478659,-0.1349752937803367,-0.09510306815555007,-0.930434694689162,-0.1859772067930259,-0.09625727924176539,-1.0,-0.22387764934634224,0.0011169400995769743,-0.5422911704636154,-0.052938512917085144,0.029151462549200678,-0.7524484857472179,-0.1436922564209306,0.0245593994454553,-0.667608122537488,-0.20377760945845652,0.022256330021105688,-0.533585520459591,-0.22993658845546255,0.0761642524451155,-0.493014862004172,-0.04753192449206584,0.11552974958258477,-0.6903946719935101,-0.12856047126755057,0.10576613883283922,-0.6371943035658422,-0.1703621998285059,0.09115531732081875,-0.5024317336282235,-0.18194118517743965,0.14621883858054638,-0.41932992317022255,-0.05225559147441248,0.18383121159651064,-0.5645420486116756,-0.11664629485128282,0.17629137029954375,-0.5724129672899513,-0.15284826831037535,0.14879668240638935,-0.4996973714834923,-0.16889140838703462
1,0.0,0.0,0.0,-0.09199067069434845,-0.08853819123485665,-0.11495630830403072,-0.12643338822613567,-0.23895435267863196,-0.17846645277593262,-0.09491344575962593,-0.35343793518696126,-0.2333706748092129,-0.02209283132783875,-0.41482235829819897,-0.2855830313122021,-0.09020323474021977,-0.5159612769817046,-0.08293041226746702,-0.09537517443635746,-0.7360708986733345,-0.14801251780446886,-0.11229606606805852,-0.8982674689006573,-0.2064669795877431,-0.11368739883866379,-1.0,-0.2529194787529615,-0.008456468513231853,-0.49286643657368395,-0.06559090388557293,0.01841961157301053,-0.6765093456668282,-0.16202588823036745,0.021444892573960202,-0.5811648145392828,-0.23112334064148968,0.019540668552028632,-0.4543788926719465,-0.26528983902607206,0.06401287778273333,-0.4451463077886252,-0.060778729289942574,0.09250699688884542,-0.622284880808376,-0.14324638726614275,0.0923690568025705,-0.5650479707892433,-0.195198784106212,0.08167155905019843,-0.44236635404465463,-0.21652591688502495,0.1290629276165273,-0.38467232540409846,-0.06555148113319635,0.15433977047709735,-0.5221490559239482,-0.1311680084616946,0.1475581079392926,-0.5169777489804999,-0.17151749494672994,0.12440514467709456,-0.4400888059360157,-0.19269678957934197
1,0.0,0.0,0.0,-0.09124786725844851,-0.01029780582187209,-0.17785086932692767,-0.13358340540444,-0.08058155761733242,-0.3058711262439872,-0.10859298740315693,-0.12383642799020356,-0.4167031790865098,-0.05111846948080407,-0.16923383713082002,-0.5282752590374479,-0.10400056637546556,-0.4191091073251955,-0.2648257048075752,-0.14030461697510016,-0.6817091947227889,-0.40187488349248174,-0.1538359538691809,-0.8745023495973119,-0.4971327031807876,-0.16270548617127745,-1.0,-0.5625990834389536,-0.003671418455745428,-0.39780822459922316,-0.24057756245614312,0.02394375408511796,-0.5516930039395731,-0.40401016268359274,0.022713095235494883,-0.3958534069193145,-0.4787123305216638,0.011994876409241222,-0.23851178422019875,-0.5122042909581276,0.08749241759705957,-0.332739161612695,-0.22982991985910603,0.12549430971255546,-0.4907165433416641,-0.3801966955136468,0.12273926825780311,-0.3811380523493853,-0.4305619678576279,0.10201825224600379,-0.23903794291608585,-0.44254174691723136,0.17563421396066697,-0.2606235552318227,-0.2301305819710415,0.2235792847916495,-0.34721835508786464,-0.34109542724633557,0.22295303387986595,-0.2984456925205674,-0.38206131455997483,0.19419303252817133,-0.21045152896320526,-0.4003354035377147
1,0.0,0.0,0.0,-0.09394573052855608,-0.08041373661579261,-0.13116210297204023,-0.1292461957506771,-0.2345154188476043,-0.2004091821597231,-0.09616863672815047,-0.3550703813931574,-0.25705438346483944,-0.02067297295424617,-0.4149551936067241,-0.31056978808992847,-0.09263069488656815,-0.5100613355087704,-0.10335812269173997,-0.09785108734775982,-0.7336080953098156,-0.1741067826755263,-0.11305003298529501,-0.898034685432607,-0.23791764729140352,-0.11346394464742932,-1.0,-0.28839225991931955,-0.011903333575237653,-0.49044948983108394,-0.07923307291293655,0.017176239938938,-0.674751498013771,-0.18320798444159803,0.018958795185204498,-0.5904163586641192,-0.25890686607781455,0.01537745643807681,-0.46459268357346895,-0.2980583280247456,0.06040903953895711,-0.44606676340408247,-0.06845248041936129,0.0899967944638677,-0.6224832985732629,-0.15978448188099825,0.09024368274163415,-0.5743871281131354,-0.22134103224274246,0.080868127744444,-0.44968229088982253,-0.2485515757944546,0.12696676416991018,-0.3911786125462277,-0.06796502878047168,0.15425758287988428,-0.5280822652163591,-0.1426226923822471,0.14967610956588143,-0.5232136976679815,-0.19121245705796827,0.12833030223574293,-0.44023744671571124,-0.21798543034042633
1,0.0,0.0,0.0,-0.08656463299950184,-0.0910781925080821,-0.1188157094085459,-0.12163048028675666,-0.2415747360304476,-0.1857181750149726,-0.0892840029066674,-0.35384307734702497,-0.24409932285679758,-0.015347269518992868,-0.40612798364037567,-0.29991755438002315,-0.0821849355734016,-0.5240876519432662,-0.07598392931914462,-0.08957944782985218,-0.742984710451665,-0.13511199315822708,-0.10939668961258509,-0.9034072003392875,-0.19190473699443897,-0.11341036360607307,-1.0,-0.238086836296578,-0.004600186878032585,-0.5007569864289563,-0.05661738922266362,0.020134389141633104,-0.6743993600152318,-0.147362163244228,0.024180890348808295,-0.5834459109191611,-0.21813130987618778,0.025319082796707176,-0.46165165931078717,-0.2546984778660799,0.06737129065023506,-0.45469064864841696,-0.04998097473313272,0.0957766786537669,-0.6296301531088603,-0.1260750943669889,0.0977384694183957,-0.578189635700908,-0.18064915169479354,0.08938558489568833,-0.45602708099230466,-0.20535593856620596,0.1340612342430514,-0.39438404794378085,-0.053712323290572725,0.16098556778906253,-0.530295916358448,-0.11483929658226048,0.15569436806291445,-0.5223629466108227,-0.1555386584850571,0.13391077618031844,-0.4393490327051147,-0.17771172018170792
1,0.0,0.0,0.0,-0.09150288675956975,-0.08540765872592274,-0.12033524067132975,-0.12558440419842945,-0.2396151671987519,-0.18638739336970436,-0.09103077804030495,-0.35094093432039636,-0.24330941692965355,-0.015822061600100072,-0.40523343703584686,-0.29775591897820924,-0.08734561549661105,-0.524064980794676,-0.08281546515774187,-0.0968329098294356,-0.7451926163223428,-0.14388264889717306,-0.11565141282294236,-0.903076024910613,-0.20222201885763258,-0.11850974315744991,-1.0,-0.24952157165659167,-0.008406799979604316,-0.4993969333842492,-0.06398045486635871,0.020132300490046648,-0.6752209318406334,-0.15915931625347796,0.027575257688090573,-0.5876706258503551,-0.23354684047793758,0.027598918148380065,-0.4640036360074789,-0.2723537553483351,0.06340453114321842,-0.45201878750595637,-0.05757475207181991,0.09403125455097032,-0.624125709309419,-0.13953025908063518,0.09611814383138785,-0.567949448784641,-0.19813258800358535,0.0869586110686201,-0.4406832260542386,-0.22446933981489445,0.12943574020741236,-0.3921636005277933,-0.061146346698804505,0.15543748557904116,-0.5292434118457103,-0.12693109836668354,0.15122005438604408,-0.5207597612237703,-0.17020590828514848,0.13014427011515123,-0.4348699059854362,-0.19374185310968875
1,0.0,0.0,0.0,-0.08947986783366887,-0.07431733777716015,-0.12937893007990742,-0.12385846518766248,-0.22145402105458198,-0.2055349380510792,-0.09446577414962236,-0.3371776569838865,-0.27187478744026355,-0.019182952978049225,-0.40486160320010656,-0.3365201120237601,-0.08697657841413418,-0.5290324531815205,-0.0953205654219592,-0.09019996072220608,-0.7484295581860703,-0.1609982121652903,-0.1070936231774204,-0.9095557972454246,-0.22307698558027245,-0.11017612606870245,-1.0,-0.2729510267484538,-0.006512036193759731,-0.5024084446491279,-0.07469398722794911,0.023055031405008034,-0.6929892966097445,-0.17157143012680343,0.025116349936814816,-0.6158299654347758,-0.24818838272509075,0.023506190080787456,-0.4981612939161913,-0.2903398966237257,0.06851295267561787,-0.45588875962181535,-0.06710525114027004,0.10100020557675765,-0.6381169551823527,-0.14919685731109475,0.09938238923068736,-0.5829057183644359,-0.20881509801812567,0.08874254784253509,-0.4530766265351741,-0.23799797730245822,0.14044529380440654,-0.39408442352180933,-0.07034291160594543,0.17069780867426726,-0.5362726215783624,-0.1347638471964886,0.16325397764228342,-0.5335394460452889,-0.17823681146020415,0.13646468463108927,-0.4506213815906588,-0.2041489458675899
1,0.0,0.0,0.0,-0.09256585868512132,-0.08121974304985437,-0.1336068175402982,-0.1291705109583492,-0.23981333300473945,-0.2074730651663358,-0.09617820929684504,-0.35092940725258037,-0.2702223986085158,-0.018430458496282526,-0.4110657454742611,-0.3299779016575076,-0.08826846684770136,-0.5355074888598973,-0.09755290096437992,-0.09326842063918697,-0.7577747750800563,-0.16670934576214835,-0.10922941911276572,-0.9152084350562435,-0.22711382573537822,-0.11161493366767761,-1.0,-0.27412530932134377,-0.009128106944985684,-0.5123147616179757,-0.07587377332144545,0.0188266965070984,-0.7017476252674317,-0.18055839852611066,0.02070680543596963,-0.6256638623232716,-0.2549722892483651,0.019992113746879,-0.505208373444891,-0.29209411587864004,0.06529648152968666,-0.4672806173765578,-0.06877662685123684,0.10036835887380609,-0.6461462676612792,-0.16229690194400043,0.09909011584474556,-0.5929242634747879,-0.22083572518257036,0.08933819395561826,-0.46673785986805927,-0.24482085624532,0.1383130580640789,-0.40741276987697755,-0.07269400179174337,0.17008680269426443,-0.53993898165676,-0.1497240946535291,0.16218572434156717,-0.5302985378085766,-0.19657386047262893,0.13623309731051045,-0.44892688426769517,-0.22102537262700847
1,0.0,0.0,0.0,-0.0879107294684139,-0.004684594427856613,-0.15522602627686594,-0.13041635262050952,-0.06919428821172344,-0.26553561804331444,-0.10085504429421845,-0.11036604587790143,-0.36054101634674907,-0.044779788318373315,-0.16676789695337485,-0.4563769352783869,-0.1193322491563175,-0.4112181997216135,-0.22872014995227508,-0.15174478044641201,-0.6719056082094989,-0.34796845990973513,-0.16583108129817875,-0.8659023231608831,-0.4330713554314337,-0.1741999678179305,-1.0,-0.49231229990162123,-0.02282320365920711,-0.4043397017442191,-0.20885443202437193,-0.010012056017446966,-0.5779370622467549,-0.346828603010262,0.005099064384397916,-0.45502362233580146,-0.4165944971653195,0.009875533846207644,-0.3186680391145053,-0.4519887410654043,0.06880227086179427,-0.34966166889708794,-0.1999254400702764,0.10132500057744491,-0.49809030257726244,-0.332444998677838,0.11338746992286239,-0.38107325266137587,-0.3761749663396326,0.10935193647925322,-0.24230078828004903,-0.38777057631308043,0.15635066171315712,-0.27760325392465757,-0.20019838763427827,0.19652327838509498,-0.35072507079990767,-0.30175886637546645,0.20491694019490153,-0.2785657481356917,-0.333458204810703,0.1940256194564482,-0.1804859234415149,-0.3454098950597037
1,0.0,0.0,0.0,-0.1109094670747943,-0.08413144980253645,-0.12607072588657364,-0.15754674106342045,-0.2795657463927298,-0.18882542119782444,-0.12276679357135939,-0.4462069862724006,-0.24017024224272213,-0.03111069592791248,-0.53067014962069,-0.2855037438780791,-0.11541545287667511,-0.6149698632398006,-0.0746316217997,-0.11666069681622622,-0.8256986301055832,-0.13897550323789715,-0.12443063387203353,-0.960639448351433,-0.19389439732740135,-0.12328809046357943,-1.0,-0.23470646796381797,-0.013288027421958773,-0.6071191182884315,-0.05129540837172018,0.014392058131251507,-0.8321429738107915,-0.137134630604322,0.014517224403525975,-0.7735037214614882,-0.20405742295840498,0.00945074128349301,-0.6468967762234517,-0.23985064988130336,0.0744588020143517,-0.5628127795680962,-0.043248550251472305,0.1167753179446827,-0.764939345364349,-0.12476314238078327,0.11243026020715477,-0.7387416548654663,-0.17729105405832654,0.09942282530765743,-0.5975034372010896,-0.19955140850124206,0.1614603648734382,-0.47840383201356657,-0.04569092591190492,0.195975079074251,-0.6386125341642601,-0.1196269481231872,0.18868609227344704,-0.6466401395168375,-0.16649092121243864,0.15825807978662132,-0.5514562327817574,-0.1904017769222042
1,0.0,0.0,0.0,-0.13173021928639217,-0.10328702627093019,-0.13911974557243534,-0.19698050857459307,-0.34176637245515423,-0.20967620373511134,-0.17113403069772054,-0.5431464360461827,-0.269178841023924,-0.0559539597042661,-0.6278685971634742,-0.3175868480743855,-0.13144948577581964,-0.7207440415709065,-0.06617550312343352,-0.13375596995173758,-0.8765796322949685,-0.16937612265759747,-0.1215179442485595,-0.7901748858036136,-0.2593861997336113,-0.09562844850041516,-0.6053008352869452,-0.31478489020256895,-0.012837203195892632,-0.7254072905515017,-0.04295875887096331,0.013634709835379824,-1.0,-0.14118884582153396,0.0046484441287938305,-0.912669670934235,-0.23138814740963365,0.0038012155342002554,-0.7560896475677095,-0.2863936363782732,0.09124900573548339,-0.6801907591187761,-0.04082851440933965,0.1410427504062605,-0.9423811928101494,-0.13320313843942982,0.12112854871250164,-0.8790605623189984,-0.1988946053278899,0.10181240716415159,-0.6935600989690376,-0.23069294788283023,0.19749979573494567,-0.5725951019684168,-0.050870983209161995,0.23446723134606132,-0.7834487343597565,-0.1250681866285241,0.21981154541004203,-0.7821975847141301,-0.17275103527754646,0.18859844842359755,-0.6656773952958281,-0.19938475416553447
1,0.0,0.0,0.0,-0.12852347196283578,-0.08691649206891089,-0.1543847404332217,-0.19143444607327975,-0.30899898030448064,-0.23834933460221447,-0.16209477143870782,-0.5011429738069897,-0.3084585265325628,-0.05629968784375677,-0.6036593290983616,-0.3710836177361828,-0.13722546873640312,-0.710437013162328,-0.10663474698761029,-0.14028929676709664,-0.9307803571388727,-0.20646490116356467,-0.13959313702521126,-0.9976857430054912,-0.2850094168974442,-0.132728879249754,-0.9304174950298211,-0.33367963952910656,-0.01624177493958806,-0.7112832265665268,-0.0780222608494449,0.015952266200775146,-1.0,-0.1884042310930785,0.011592900509401503,-0.9162008867111584,-0.2710634037228442,0.008366746769662608,-0.7508502576014173,-0.31355794545115007,0.09301291019316202,-0.6606854384356041,-0.06881300495105298,0.14109172127727462,-0.9318708958370986,-0.1714339254019726,0.12829950710997762,-0.8738062645451645,-0.23319524929363944,0.11120900857481375,-0.684037051540365,-0.25691960838599887,0.198558648111332,-0.5593300466560904,-0.07225964152470869,0.23983177255211716,-0.7677674134764924,-0.15916754403250144,0.226543656132788,-0.7703628119052242,-0.21175598365291587,0.19106126428856715,-0.6534021181552659,-0.23738576975114134
1,0.0,0.0,0.0,-0.12741505920532212,-0.10477920487404434,-0.16119899900772128,-0.17565703532263285,-0.33068328686484094,-0.24574919098029144,-0.1381890463086486,-0.5131571086658626,-0.3186711972563383,-0.03038810036767628,-0.611228341744246,-0.3858948346324749,-0.1270038037132477,-0.6959068343621833,-0.08730609505854839,-0.12976630980073578,-0.9104144452558132,-0.19454096461694748,-0.12925930805596703,-1.0,-0.28661883899146307,-0.12431330734227072,-0.9552262251919859,-0.3448993029687357,-0.012884938607716135,-0.6891980624585611,-0.06010487887444462,0.02428834397388021,-0.9614888035558932,-0.18539133002625338,0.02116792292506669,-0.9138966484544314,-0.29244772550254966,0.014500089878794312,-0.7624783504120822,-0.35078933106319327,0.09268397282406639,-0.6403997446055387,-0.05491535780173454,0.13960763772391688,-0.8837927197643202,-0.1694725153808639,0.13017276464504277,-0.8529005513810664,-0.25728413076149925,0.11151718071825158,-0.6824203479189459,-0.29791129605366934,0.19516313401221605,-0.5539764832268034,-0.06277849796811433,0.2391725390145977,-0.7459129151826887,-0.15640275183410265,0.22820865962180498,-0.7512022955630813,-0.22217897723945068,0.1906811959160356,-0.6358420629556948,-0.25842756838268227
1,0.0,0.0,0.0,-0.12459121671827757,-0.10249858904627956,-0.14632053666972678,-0.181448788911491,-0.33350198292022615,-0.22167615810880686,-0.15299851193193487,-0.5404567978472035,-0.28435491519974476,-0.039491253210639586,-0.6337961973217022,-0.3384312089579215,-0.1358678903453683,-0.7342056758966966,-0.07697157312023074,-0.13683961536657124,-0.9297833859461986,-0.1714948586323697,-0.13307351370879544,-0.9846001670389412,-0.25242545038453407,-0.12336609592687368,-0.8946129239146894,-0.30318170121151167,-0.008897506467632061,-0.7350640470450879,-0.0482793086230851,0.025940759889528434,-1.0,-0.14443690642977897,0.016195136093474383,-0.9610507946148623,-0.22999950333188926,0.0047131051404225525,-0.8184099050215344,-0.2794082722863564,0.10182998379896445,-0.6850596786368544,-0.03944085818878666,0.15252739806649476,-0.9303355471283826,-0.1265656219295375,0.13639547045228337,-0.9172786417986717,-0.19006106768837497,0.1172368399243858,-0.7491230174660479,-0.2196595266937432,0.2083418898885817,-0.5763005004145072,-0.04352154493627216,0.2515953117849541,-0.7826565203479332,-0.11921012142934774,0.238642349287809,-0.7992838619762791,-0.16990925637214688,0.20316778423940113,-0.6849609329459169,-0.19629294968011066
1,0.0,0.0,0.0,-0.09377430692660098,-0.07099672993271065,-0.12441067193792878,-0.13632817362222913,-0.24293852121255266,-0.18970573062084675,-0.10659962640974144,-0.39309465912596003,-0.2427961993733763,-0.02236459711786791,-0.4746924924182491,-0.2919936600403131,-0.0994065719336003,-0.5695023581772749,-0.08730148979354042,-0.10261992417766669,-0.7749282190157077,-0.14572141720900364,-0.11881126551636262,-0.923748926675809,-0.19965558926744137,-0.12183120766272795,-1.0,-0.2436441375456144,-0.00640054480751246,-0.554822596088849,-0.06437560536851036,0.01597284367843277,-0.7608420886961126,-0.14777929421583444,0.018706315879644456,-0.7058981824489771,-0.2168763113582517,0.017141237938269802,-0.5932321904304672,-0.25686303156792367,0.07647911283517225,-0.5073139357872043,-0.05416412981349897,0.11358747748954122,-0.6918735917059231,-0.13205223360224624,0.11067324618371537,-0.653317867672971,-0.1875738372635723,0.09913082316902874,-0.5200267900860386,-0.2144269370409899,0.15773708470300882,-0.4295949184177124,-0.05379309320613508,0.18997610356060057,-0.5767336872680942,-0.12375327594758599,0.18285831177214576,-0.5726504184315964,-0.16935888649148112,0.15545390208624524,-0.47573502001805235,-0.1946143829459331
1,0.0,0.0,0.0,-0.11896709875641892,-0.10520707714305652,-0.1405356586280595,-0.1754471418486207,-0.31131845714447465,-0.2105577014831645,-0.14661017447913674,-0.5087100841525457,-0.26543900525207864,-0.04074001103649132,-0.6111727519174432,-0.3087524168030644,-0.11233595550427489,-0.7049705969149952,-0.07927222804767402,-0.09893241984741168,-0.8579396456944371,-0.15775800104907559,-0.0871238225383762,-0.7949435045428138,-0.22207497241501375,-0.07557614380284758,-0.6091961045501565,-0.2625308736728879,0.005881177513471217,-0.7056357851364974,-0.048122485343935435,0.03613792307133951,-1.0,-0.12201624646835715,0.018675155815471436,-0.9369300113251553,-0.19064274454313682,0.010040740851805256,-0.7918880107214833,-0.23406631431839653,0.10580318219767426,-0.6661412328977123,-0.03515737118715504,0.1553693034763266,-0.9378509333794448,-0.10689119297444447,0.1353147263732066,-0.9052993094766131,-0.1562833276667217,0.11677353304767747,-0.7308375486209571,-0.18094540518392033,0.20704070974336095,-0.544333877123887,-0.034770659155641905,0.24235103609336234,-0.7717054966379059,-0.09772047263459452,0.22947129937729863,-0.7981780821111591,-0.1383127535926113,0.19844440963038965,-0.7041483250625041,-0.16177219897108755
1,0.0,0.0,0.0,-0.13307022200018734,-0.09582914415961533,-0.14765556930549828,-0.19042377438480726,-0.3202700499231551,-0.22277120090800032,-0.15741412627539958,-0.5235306321402428,-0.28430088246141183,-0.04416329277727473,-0.627720916032653,-0.3368329821134416,-0.13806850469916007,-0.7182363491914808,-0.08286004955306717,-0.13464500438865817,-0.9004796647273308,-0.17574508058591098,-0.1253203720471963,-0.9041876472282068,-0.25525518143831677,-0.11302741089983105,-0.7687592760275185,-0.30540338972091163,-0.01054249365986338,-0.7226845404745301,-0.053591862641329494,0.01601426574105876,-1.0,-0.1438883659388944,0.015923508983739416,-0.9538267364688822,-0.23095892792999217,0.01356050277023206,-0.807695035091919,-0.28588567376597085,0.0979653972516245,-0.6778563920025812,-0.04379507659622172,0.14559326679225515,-0.9279768806180896,-0.1311114815045803,0.13570522094205237,-0.892155854608785,-0.20000018825548144,0.12004371311705749,-0.7083373403690636,-0.23616143067940848,0.20547107822219446,-0.5688145072039911,-0.04643733503788379,0.24530413574657495,-0.7748981241521911,-0.12560444403966353,0.23437280350260023,-0.7780368647287185,-0.18056313340939673,0.19869762665528737,-0.6539694632653699,-0.2120496569329515
1,0.0,0.0,0.0,-0.08887862008149841,-0.07949802530310852,-0.11996443621760579,-0.12697548143533868,-0.2364885856714048,-0.18564132398703775,-0.09874700500382073,-0.3687835686703394,-0.24137588357549744,-0.02464448395058629,-0.4333536857085922,-0.29304496140695546,-0.09271229364535166,-0.551382621255176,-0.07394514065561349,-0.09186949740551346,-0.7621799453329839,-0.12795718516906293,-0.10617820443016227,-0.9187602873313426,-0.17818651469395885,-0.10723459273543769,-1.0,-0.21901113697531824,-0.008166513157585048,-0.5316850786034492,-0.05251571743656728,0.018199652290161978,-0.7233754254189072,-0.13125338489745383,0.014809442142244078,-0.6545041447452037,-0.19258735658797327,0.009779143058434395,-0.5406641830623258,-0.2248947500900672,0.06929856287256027,-0.4872295873456214,-0.0443488610410442,0.10175455388482582,-0.6652710285213074,-0.11267005388506275,0.09742426405863366,-0.6216868712861655,-0.15787920984532092,0.08577241481030513,-0.496563795968386,-0.17787612952999704,0.14574059371141024,-0.4174437246690402,-0.04692958435223509,0.17373115721788196,-0.5605171634659892,-0.10358905679258229,0.16424837560194128,-0.5577351709442613,-0.138997396670319,0.13766489150542982,-0.4723012868088365,-0.1579020596851955
1,0.0,0.0,0.0,-0.11630018412663906,-0.13532604408892557,-0.1362268986464118,-0.1710274803490028,-0.3380434966427193,-0.21137736727665704,-0.14896352438758173,-0.5304623536994892,-0.27648941304199603,-0.05778707999781573,-0.6309747403243794,-0.3333607976864566,-0.11454863800119257,-0.7201854717975642,-0.07351071476298567,-0.10415089838386048,-0.9248102868221327,-0.1612044233972638,-0.10593471798596982,-0.8997978260327932,-0.23815386402691158,-0.10508398914113695,-0.7550022275153593,-0.2874172122400389,-0.0030729513539304383,-0.7052469831076751,-0.04956992300552832,0.029918545617720154,-1.0,-0.14249700582920968,0.015985440272832226,-0.9231660177331136,-0.23132327951164822,0.004251062346031311,-0.7728244158920279,-0.2856650851920125,0.09358507850006823,-0.6608479739808649,-0.04375258446101823,0.13881519419790017,-0.9274315385966898,-0.12250903318575762,0.124940697486632,-0.8878353391729392,-0.1891429589482411,0.10214761914044371,-0.715459989344589,-0.22527718253036721,0.1918061773758023,-0.5547425938503019,-0.05039751580177851,0.2285483687113033,-0.7655561707597396,-0.11365586988803311,0.21771816450668893,-0.7937473108125571,-0.16360962038230142,0.18231390241972328,-0.7069628993148858,-0.19550233456748842
1,0.0,0.0,0.0,-0.08828069576184346,-0.0869594113164854,-0.11358243448338043,-0.1322951748291739,-0.2487569609414485,-0.17626812237818154,-0.10811406593168811,-0.37957716192969737,-0.23144017625582972,-0.03380529147469177,-0.44376272212029927,-0.28361436922711425,-0.08539875394704506,-0.5359048760206676,-0.06912733608159558,-0.08713213076291763,-0.7620086382907034,-0.12941729633873503,-0.10307602901377583,-0.9181997610521125,-0.17850260776696644,-0.10319214130382703,-1.0,-0.21513581792982503,-0.005309867187632824,-0.5206988027876223,-0.05199818926929332,0.02118131600626272,-0.7238818830824587,-0.14322053121554396,0.010692956601437705,-0.641852124333272,-0.2032626600773885,0.005645259759228319,-0.5162709832875582,-0.22841121039322937,0.0687152918920005,-0.4790383506722535,-0.04870204801299312,0.10029203883135009,-0.6644200258731412,-0.13026133222419461,0.08405602446974744,-0.6096583980290663,-0.1753987895659689,0.068660230323507,-0.48400896131857196,-0.18892462764168108,0.13764619329431238,-0.4155738072311875,-0.05489693935236867,0.1673670755777021,-0.5609261085342726,-0.11637558951898304,0.1517529671423471,-0.5492454246734559,-0.14977336501229604,0.12347122038074013,-0.4604083172720992,-0.16425662233490507
1,0.0,0.0,0.0,-0.09074093276750175,-0.09382874354925662,-0.09682277198248686,-0.13467459557782765,-0.2597092908570411,-0.14681135960696853,-0.110773300907483,-0.3927309453158196,-0.19039259021145563,-0.0421157867342197,-0.4630725273616135,-0.23101913906673702,-0.08921314329928484,-0.5280785418239504,-0.06147209272857856,-0.09442696659841497,-0.75075114013246,-0.11544876110875152,-0.11157633431090985,-0.9079637154145392,-0.15994709131498192,-0.11024175173264587,-1.0,-0.1946126481624717,-0.0097905611527434,-0.5134689514317662,-0.04924464291033854,0.016697385150107387,-0.7201638556506937,-0.1307107240502334,0.0014649834153342175,-0.6607056784959995,-0.1879368459164462,-0.009132294780301297,-0.5488970907168049,-0.2150978967519601,0.06013246735881024,-0.47010873919519475,-0.04858519662213022,0.0904526879793451,-0.6602000989793925,-0.12319738881491422,0.07299150018611589,-0.6189238136793057,-0.1693911946646442,0.05845272776265132,-0.49721433974538315,-0.18698020474731797,0.12632894200533282,-0.4039769124212875,-0.055839589270101554,0.14850868777158782,-0.553142485200518,-0.11669640979563535,0.12986670934776928,-0.5546205455359539,-0.15322589972392042,0.10309899062753193,-0.4737665010932121,-0.17144834614676577
1,0.0,0.0,0.0,-0.09520428285402181,-0.09655473988174898,-0.09858723407381112,-0.1475609310851455,-0.2729112924310199,-0.1508372959207982,-0.12603188471847504,-0.42789648482498405,-0.19792341630283738,-0.05076803571451053,-0.5111922588345195,-0.2406130499714349,-0.1008151002750014,-0.5945180383373684,-0.03932717163720559,-0.1062815556022774,-0.8086047151849198,-0.08796371572618636,-0.11881294071879733,-0.9442500032523437,-0.1310282541325883,-0.12001064250783815,-1.0,-0.16349838135587996,-0.01196904440267456,-0.5860006748088566,-0.02572148527361119,0.006563439376523618,-0.8071689628213053,-0.09560935279106998,0.0012713516362645972,-0.7392296016151768,-0.15021152139088775,-0.0028807371867101265,-0.6160866373997701,-0.17646277406777644,0.06751047149750912,-0.5450578644397974,-0.025584942574745063,0.09897364426578237,-0.7477063633048344,-0.09069053050248596,0.08414400622435632,-0.705360743666218,-0.1301036180698462,0.06895723986391354,-0.5686682009335695,-0.14349388420388387,0.14684667444711205,-0.46403799660665146,-0.03454574775484727,0.1711767231231564,-0.6298903183813652,-0.08920249146848659,0.1530628474499737,-0.6309566674514258,-0.12107719718384063,0.12163639469100007,-0.5388639332711401,-0.135274713379463
1,0.0,0.0,0.0,-0.09535497202074712,-0.10062412290078479,-0.11000946893987691,-0.14576235944432053,-0.27855956387390357,-0.17100494203589486,-0.12752435157000439,-0.4237493504825479,-0.22759011065129384,-0.05353823378761764,-0.4990865879646383,-0.2810749228174794,-0.0963261246536721,-0.5662658965315228,-0.05011508410244472,-0.10240765437743142,-0.7984336924561987,-0.11236178129398935,-0.12042560013458753,-0.9403194623244915,-0.16485285618123066,-0.12107653153721512,-1.0,-0.2024160841922177,-0.014413040346332525,-0.556829139350428,-0.036533588056415954,0.004404532991681755,-0.7775432162407487,-0.12952566237530055,-0.004930831083095353,-0.6970380153194083,-0.1967285582076634,-0.005857148630468094,-0.5644979956351605,-0.22678724383833726,0.061735650484594264,-0.5209696060281389,-0.0381152138259778,0.0912521503616577,-0.7255499419149126,-0.12192722082642111,0.0743964205148487,-0.6730258448560017,-0.17291489354304784,0.062059162363372534,-0.529718514843961,-0.18965302126895164,0.1371859011754505,-0.4578839670042564,-0.049307737637161626,0.1650050434329608,-0.6180942271022539,-0.1134700871272705,0.1459055026532396,-0.6180415767265596,-0.15184028240771963,0.11481915778525784,-0.5247905630782865,-0.16952417592768207
